Sweetness,Moisture_content,Impurities,Acidity,Color,Particle_size,Crystallinity,Granulation,Solubility,Density,Reducing_sugars,Total_sugar_content,Quality
0.8712929970154071,2.0414427551372603,1.557324796954413,9.351978664313844,4.37921817150462,314.08536086166976,63.50498930200721,3.287101233847788,0.8278616110938386,0.23809322535254385,4.680003157874554,60.296777387868985,76.55616477200068
0.2021839744032572,2.552645170920256,2.3722663610906665,6.327286145173216,4.3177138085735765,357.17593702205136,27.37843130912504,2.199206353092004,55.34285841569992,1.5814458665185362,2.296109105050234,79.72327389260546,22.415090554909
8.32619845547938,8.846220568448427,4.548706339931349,3.8791573673119455,7.863250431569318,136.29400388449088,23.075058828242902,5.9440737097967835,71.77607608083186,0.6522561365875836,3.0344055888030894,5.651219012745512,80.90002363520813
7.781567509498505,2.064514112463147,1.923149080027697,0.7784065067696253,9.075182697110808,58.32042023120449,27.09372791536827,9.479459878887758,96.98018003194976,1.4377077979066377,0.5404476609731601,30.840409039849202,60.83367185140589
8.700121482468191,7.975263608679399,1.4426250143144637,4.311107537455124,4.93973762071402,255.15255857382945,36.65255115246665,3.5241895882995844,84.68460811709215,1.4522145387953986,8.85418683565318,98.3616365087843,52.62421513838841
9.78618342232764,8.080493403229045,2.855764841523563,0.647618685932662,7.71289228313459,141.48965855231472,47.09404165379548,2.30668656204963,77.67604614537719,1.4430893127457673,3.3854002809861683,60.08283475439183,48.28854441405882
7.9915856421672355,9.270205687863958,4.573471497748472,6.020378990528523,1.4394096349253216,162.61257049522166,22.926144256922633,2.4765199396114426,32.9987264882702,0.045838074421377994,7.849555857749064,29.455472978500772,9.0009884750331
4.6147936225293185,1.1556131360031396,3.69319355731125,3.1611987664667245,2.524091112789381,246.98446104870558,34.99634952917753,0.9103178832250736,49.28490438260067,0.5328489319228518,8.037771129055605,77.86006371435448,41.962472105021554
7.805291762864554,2.1727897233783136,4.283331409896553,9.851066516087855,6.929903137003982,365.60023282125917,89.64967151136284,2.367148695228681,63.84936401338369,0.5949987095884377,8.307063108157795,72.20619946602775,26.470579095182455
1.1827442586893322,7.428982920807213,0.9109882246151646,3.0824993717910147,9.267471088454478,7.479990088364752,13.462690752126571,6.441999684714963,94.96947202784521,0.2169212756317216,2.5297031110964396,94.18685796965873,99.83920746642082
6.399210213275238,1.9600075428073904,0.628322226568962,1.1400456979287326,1.1720874437914053,239.10868585194177,21.572405999137565,7.134490800447902,99.39356068614296,0.8909896143965597,0.3269367980937532,95.6249611327801,70.01211784661055
1.433532874090464,2.8632954687344903,2.7203556684444647,11.743161897599618,1.3438719368540553,61.74507084062553,6.069269294271096,4.166037946884245,79.1840276361373,1.832356825139659,9.084479857105821,75.62332542875535,72.97913711102476
9.446689170495839,1.6674158011136264,3.4868541285862498,0.8404600441197103,9.752272371620451,426.6139117057442,70.88811297512585,9.436432807846018,60.493951053815465,0.18584105279968322,3.585617562408989,3.544510121926747,74.17203094254809
5.218483217500717,1.726966861550493,4.774940240812659,10.513418430892889,0.9123635919825612,129.88837440897333,52.94107137711552,1.6696349788476172,99.58409479559714,0.39998159099448816,8.045454248915076,2.309560780535702,56.21017261879205
4.146619399905235,4.815533546282057,1.8576720422823945,13.011954563742869,0.42895897284016105,202.00171723048794,47.4320340696505,7.157093594540841,83.63268193238578,0.9032491238987506,9.954863717212612,84.53949589902462,72.50851083699946
2.64555612104627,1.0968306211295853,1.732784261018483,1.499807661539245,5.317543354427276,23.711724374734843,3.4415175744971216,4.0514530704431575,51.59239944516239,0.8119932875216322,0.8765033150675161,80.83077556047411,17.668087102872164
7.742336894342166,3.216976184636222,2.5792714895079234,7.835351018167314,2.244113209506786,74.57139290334396,96.13426655139372,2.3937605476025805,53.04925308689123,1.3618705728813936,8.003201119796433,99.77123232906865,73.98963127224043
4.5615033221654855,4.26593909598879,3.4246896835335443,6.324173943547148,2.9762656768340956,0.8948951611102429,84.40773646698968,1.9464861424666624,32.03789537906453,0.39748140982083746,4.417271468579749,54.711599434560775,4.87548500840147
5.684339488686485,0.24548116523977592,2.830118885576516,11.181940822027128,6.178936933811638,180.01765464511115,82.0374108117662,1.6761308673152364,33.453052494424284,0.7959174270563343,1.130445111749917,12.419022744457042,41.507474865989494
0.18789800436355142,3.883331664744526,3.6151534666629805,8.728720085465625,3.512464366663688,405.3439034585939,87.52174755374764,9.778553228332505,79.62924967834827,1.6324223591515685,7.4400146907196945,4.023828721423461,56.25315914500034
6.176354970758771,0.9412243608551696,1.9015746855624522,3.8958281119961358,9.95654214662446,287.88922261795005,77.7025160928433,3.894246488042331,20.028190473975815,1.2316103758457126,8.687033176317255,54.28050358309582,15.965533863274317
6.120957227224214,4.935785311461767,4.3109881509262085,0.020566085993183103,2.2822103150431072,419.9530727125104,13.943756737180891,6.081381887643951,49.61490564729603,0.9372616220859755,0.35405616989745203,9.015552245499926,23.1565761893903
6.169339968747569,8.257381885570963,0.9148779679197988,6.76014820378122,8.65275405155818,87.7291503716805,97.14924309786865,4.323695757512357,66.14772033374676,1.1354485923257194,8.858708977793524,92.65089397608196,3.5083618321948284
9.437480785146242,8.184221621817873,1.57952321414164,12.51752435350853,8.752227692976195,338.6707765005194,93.37184729401594,8.109638859215455,86.64708462385276,1.0648823337927142,4.060941780057206,19.719360310049694,9.27658961380342
6.818202991034834,0.8044851553740051,3.8683883188515873,12.67508438451734,4.375863990188357,372.9287819466947,69.6077111378973,7.585869562522526,68.64941547793126,1.1240562084158834,3.2829072198284024,73.7612173469643,16.708628059135975
3.59507900573786,6.012277576745202,1.6783612698969785,1.7541577627489209,9.973363103790824,172.0004429952845,29.2010676528076,0.46738711611577055,22.59264902652346,0.04174438557182314,0.21793444191108624,74.28376658095272,8.602837900821658
4.3703195379934145,8.345863819712365,3.340773011850076,12.049477543021645,2.8280029990752453,57.14884056414282,0.11111083906129027,6.413706702142447,36.650330811192525,1.9553006371838577,2.385383781496959,17.500528747370925,17.399246063777063
6.976311959272649,2.3797254293463532,1.4389880463648037,0.48203800115539885,0.9106373723041306,371.1013783137478,48.58617694137381,9.688212984660657,23.727722139259598,0.12488860619323994,5.465889497273383,67.66423213923733,60.794512473157965
0.6022547162926983,7.619265114495991,0.9355217121664638,1.2928898547629708,5.6719497450858745,260.73526299158715,59.48034725372361,8.504249082454308,46.052378012679576,0.65294129685742,0.22509830591864732,23.87616503686064,1.41449893436697
6.667667154456677,8.907643464500932,1.5036628197657687,13.527091373103005,0.07471774647274665,234.86566185190833,99.39813231625526,2.9567429740773843,3.4822751715994693,1.934621638595918,5.408946657301561,43.20583148759588,54.415560603776214
6.706378696181594,8.061241514404442,4.4349664851894,5.417543700681767,4.741637548881357,418.55501984941594,13.291503704971674,6.10935283969131,45.191909150643504,1.1115990762193553,3.92395406900492,64.57717255071225,6.362932392696441
2.103825610738409,1.0730103151550452,2.30441564345856,0.9909745531380925,8.368037913632785,246.45306364848963,8.882009749279241,4.503647620980919,10.860783334702361,0.919177931492712,1.732092698562644,85.82590414989707,63.295556147069874
1.289262976548533,0.09059999522384898,1.1270757686911426,6.586374960949299,4.1970707582608435,147.48772969208463,42.63184380032398,5.845752026889178,60.61125970608121,1.3762745648991235,3.1266672190213107,6.717061507619137,32.6653857615369
3.1542835092418384,1.9172410992184563,1.6071929458252199,0.6459182762866233,2.0399236903377993,374.215864021075,75.0956222267262,5.617682766817249,81.5386049739218,0.16200730712924627,6.791346308564151,1.8508253868771418,41.623698565370205
3.637107709426226,2.7047734094662323,0.013854783128409709,0.2291821685910338,2.5565555056791833,134.923593808013,34.007032950834585,7.332281074951944,86.4091795921209,1.6793300814577137,1.3044052625875024,34.157309021386205,0.34356863531527226
5.701967704178797,6.1618299061595945,3.7790414387851436,7.864503212102105,9.138082273681881,138.1427440758794,66.23602526909738,3.2081907376408134,93.5930130828457,1.1457837459697404,0.43398980833396994,72.55788460495522,92.54742409210107
4.386015134623204,3.842731752423184,1.1283872621640096,2.956887077131354,6.622127041301269,104.36739473082184,88.94383866008977,4.323217566433513,97.42772376866586,1.8655460667429722,4.904982949442526,23.335720073405252,76.66337322970594
9.883738380592263,7.034070306614735,2.989605201352512,8.70677625703573,1.613118662750248,51.69366192398234,79.31619911033503,5.791025668313452,4.563729877947075,1.9733098901843342,4.105879505583459,49.50779790484089,4.150302219177837
1.0204481074802807,3.530749605216086,0.1255476908857156,4.6857896938115395,4.631934607494968,400.7877980342069,10.159585852402564,0.08088642240968724,90.25437832323396,1.8596065545116407,2.777917425181072,6.654235972357969,81.92001084404974
2.088767560948347,1.544254246546003,4.172492159867588,1.8546784603844388,6.145937933454146,350.3424671028003,44.60753271430037,2.716601623721594,54.147993056340695,1.995142610052835,6.54447896255745,79.71924312832769,45.94553313727082
1.6130951788499626,3.126898434860351,0.9372237681817758,13.781626015196728,5.0514041076547525,191.60659269922482,3.7992654423874894,4.861475919019023,81.1175552265277,0.7453618844302712,1.2564329844114719,66.94233208436323,27.432415286839497
6.531083254653984,8.84324226389135,0.023841888821349855,3.499179816749363,7.850888711009105,362.4922344223416,16.86383244364401,1.805076443042286,42.64647489187519,1.1690982395287934,0.563869906446931,89.7531305825074,54.726828740120794
2.532916025397821,9.585323442450647,1.505939041827128,0.8676800450387536,0.0629245272368606,480.62288840186403,77.071102651781,7.190729666469888,11.284746001259771,1.8624377753830885,8.841448163437379,90.1633361739335,96.5490045916294
4.663107728563062,2.075127340673685,4.602435594186359,3.90371268280461,2.810643499225626,233.12429751515006,17.409313183698274,1.0522480038725535,51.208626841964744,0.40305841879433224,1.090404287316158,73.41590103262628,43.80529978681111
2.4442559200160274,7.884683870244413,1.313071090223179,3.5238007826029625,5.745907120790602,244.14267826950166,55.88140493097895,7.228516463489277,52.43599459376701,0.12977993847642022,1.2084862988749467,50.165259532269125,27.303332757306553
1.5896958364551972,2.733487365398707,2.517394190589557,4.1950482590461196,5.388997537701047,264.5303772564673,61.497848619674315,8.222152000159777,43.570369589262924,0.8995884369773615,0.4624636142520222,99.71453240822468,56.432956945318324
1.1037514116430513,8.871315434314075,2.0361492217885218,4.979439236810448,1.0408019694404624,133.28009022780557,15.663633699489655,6.855927730783775,12.133138870452276,1.6880454050406106,9.571251490442307,95.20985705966329,21.745652429167684
6.563295894652734,1.6554561279625546,1.4712462916604334,11.272312530913966,1.7521611012760474,124.00202992512877,91.48221625517493,9.172638646353349,3.5731378959714566,0.22314308063821042,5.4143347894610425,42.92598751982635,48.09670279947633
1.381829513486138,6.659599186940569,4.636767893007854,0.8369821032692268,7.529587230635673,244.192361124913,5.850184743719177,7.11677643000192,3.6540054728698257,0.22173937160170487,3.2365693788645986,9.217701763720909,35.66064283426095
1.965823616800535,0.8421126471318252,3.944974540268633,4.963457380920605,5.347854850225998,250.36523051350994,91.92345914607333,2.2118820472725043,11.254167811387461,0.5517885945270564,2.58862287503666,50.819821671498374,39.3297607502707
3.687251706609641,9.738933239738696,3.809566576869286,1.4524376015132368,6.399673709743764,144.64098674758435,11.379938716070237,8.22009306101986,2.8143101337750553,1.5212583669412632,6.519277413041252,59.23112571850796,71.88141194108864
8.209932298479352,7.006333446405428,2.6305356224061986,13.75075304526056,8.167522208877049,291.15646674213497,90.08699833421088,2.43280017277847,68.80236333954616,1.563579580776377,5.364655428613505,99.71826319368812,10.690276486761274
0.9710127579306127,8.418157394050853,4.124308368649186,2.0156042523981443,5.838266818344574,385.395677426582,36.789092695039336,8.315383931621312,93.72386100288917,0.6880618819678914,3.429776853479373,80.91205060395157,55.07871176086538
8.379449074988038,5.666693393630346,2.2921432910562682,6.706489227323143,3.1394941658860565,344.78931808660315,78.98407898029338,5.8885200160507525,21.125119329092044,1.382815244094388,1.1478128003626353,16.049506830049964,24.403756551962662
0.9609840789396307,4.768013639288602,2.325947752357778,6.7206080564547275,5.232502936403166,73.5542357283524,39.42376352480047,5.126532474941007,87.83796719738592,0.4667680043601985,1.6448986176079183,94.35837292821631,32.31026877014427
9.764594650133958,6.218823913943651,2.468870317067319,10.93649491995843,1.3039169545293994,321.195884974571,73.31564830509036,5.7898333163216265,52.42687951066105,0.3810763103206545,4.911717886703536,31.324457460741673,55.53959921252264
4.686512016477016,5.287415116994481,1.1845511261228547,3.8100421980786656,2.7207723249947726,1.7091447451542119,85.23907553918943,3.9359571894960634,7.570046261467478,0.9359412539333054,6.467925704981266,92.60397723648731,58.23577115818269
9.767610881903371,4.69384355145153,4.61825929693495,10.328834005233373,6.551304024783047,196.3483834370533,52.54388785762143,2.704703762142404,87.34763175241615,0.9700812148830289,9.287847349615713,58.567516237601104,43.89129324007733
6.04845519745046,7.594502514576428,1.2937533743927458,0.3687398279720031,0.411110011418061,230.5139245765147,40.21395670501976,4.603936795396677,47.21822039062248,1.0610096253790187,4.292394826317542,60.50972868816108,92.93272573810188
7.3926357939830165,1.7820095493926813,0.9907974996973251,12.980106127062529,0.008509340913875896,397.7783934609943,39.46326401373311,1.3805669740240645,95.95746588506513,0.07187441131691408,0.5135363007594607,86.60783928370631,13.445695232133826
0.39187792254320675,1.7117204815515852,1.2187589666579264,1.385379117610848,8.870724235370634,440.0469464909727,5.659176286659251,6.196381804634469,0.7153003215922937,0.8299567359305826,1.8111677843498186,79.59088992840564,14.543547003182244
2.828069625764096,4.318426506497062,4.086760582829695,6.731613061299785,9.643288152633765,359.0988618140026,1.481571707718976,5.468591374546184,33.82351924864585,1.5062516075665293,3.6506412842198355,76.26470361744107,43.72649935354772
1.201965612131689,3.20747916044946,3.842728188381808,2.4280159856634222,9.056126625311302,387.6261249647734,74.35701342636418,6.730784148812181,20.46740934087611,0.5349464877832135,2.3727446369103067,74.805828599886,35.23713520555288
2.9614019752214493,0.741245179130241,2.135534042280341,5.160634821521539,2.1546156353630677,465.80689620315525,41.53994834023529,6.382666403948213,1.7091252958985836,0.15191815045773382,2.958968714163391,55.65224358753225,44.74834657351764
1.1872771895424405,8.444704924187343,0.06890952312291254,8.988287234772816,7.546578035873579,242.2735739753224,15.109276843213792,9.239604080684213,33.78675966045188,0.7543365613989386,5.0744340055572055,0.1640391058045365,65.70657224947584
3.1798317939397602,7.7160280669434975,4.878675166254428,1.9946104496703208,4.564680006332097,139.86010757561485,87.15369970883695,5.171468948126893,49.670185549216036,1.1466198664085563,8.036826662107465,62.09885114947724,81.34402933723314
4.1426299451467,5.439214998029848,0.6626548874518168,4.047519279026198,0.7094386771243155,185.0704427633036,63.77717255629628,0.1247604850955264,52.352663783533515,1.7070365768175635,0.011125009987289491,78.77432956173934,8.64947431264259
0.6414749634878436,9.793245372643689,4.2571133829611965,9.508552657849137,7.949861451032598,214.31192104853392,47.45044483562736,8.803317082108565,77.96124762342274,0.8545222977287021,6.432126347132041,11.076286793607403,94.64537229171063
6.924721193700199,0.7260006654760531,3.908615433153762,11.82362366635989,8.081747566824035,158.07662414290374,35.698499325390976,1.20975899846254,32.089740624347826,0.2539952946624229,4.993877352081774,86.1458355780908,84.06577416105115
5.666014542065751,7.66669301027875,4.690378908556825,8.300568673614217,7.219775071655561,151.85706939314514,34.47463263769534,7.291944677520745,4.895710509794748,1.0261670822966247,1.1330801935480772,0.5037115425739258,28.69843532430837
2.653894909394454,2.6637039160909683,3.8669926954264437,7.32178531390633,9.96550749923612,491.3449218695808,37.14202807717052,1.9742399454409665,63.747015146742406,0.7122164935908835,2.3763339990222807,32.59824669686655,75.89783512656932
5.232480534666997,3.6859891994357543,1.656857954135143,1.534526171779852,9.921171349526544,496.163445536478,88.65543358626195,1.2329968648372158,90.86186148273787,1.638552296117359,7.0206680607571315,50.909964202387684,16.383307398521087
0.9394051075844168,2.1927938520306753,1.159570217070847,2.051566461745728,1.7942040244741364,321.464045778817,37.860412741043156,9.547456632618585,58.72626293025884,1.0235734056686352,8.944637382341748,76.25274462359303,89.2298632115384
5.759464955561793,7.890378914618652,1.8884541020320744,13.414679196205693,7.954124637329603,404.89691790308007,1.9316431047833427,0.3571073992633389,23.67904450642433,0.37732628790550904,9.018942776504964,28.859115678572543,64.83198015060306
9.292961975762141,1.44240102021566,1.0154358525833729,0.036748041171036805,6.598240975827697,360.5724266736268,14.493369165586733,0.3019949099865471,26.564564081642384,0.06341146756651916,3.5647849701462118,15.386756466503748,83.94938930796836
3.1856895245132364,8.40016697735278,3.597873738724754,6.781861608864007,7.264679366833113,341.05586335262615,34.6208235956304,4.48338377701042,35.88211102113328,0.30598790235595263,5.982225116045157,3.1088690159913335,42.483143864787344
6.674103799636817,6.6157764822983385,4.1325931624705525,10.588794730389745,9.909005019524253,73.25409565086133,16.63522007531434,5.857026204575677,87.09667512271069,1.4594525647757184,4.027900174045489,56.09569312213198,83.57486833314648
1.3179786240439217,0.5902324526911473,3.23219446198624,2.939482422887897,8.36619250260557,68.36090362694236,82.29814616061603,1.7661007594155675,82.82257182974337,1.9718313704366779,4.314503766894562,7.430153074700641,49.540953455529525
7.163272041185655,8.109817316001534,0.9304636565455104,6.43389202859009,3.915172929450532,442.91993132670166,99.87316107537687,7.246779297016165,8.345139177804949,1.4486450729330413,1.7606885528158045,52.14351265540981,75.22665124716423
2.894060929472011,6.277557161629794,0.18692355514322856,6.902856673233095,9.374656204336404,7.133563614342419,33.416302086294806,9.392021599234837,14.45389280678243,1.3682043002212618,5.474373698262709,92.04155705947579,0.2595413523669876
1.8319136200711683,9.049823195783414,2.902006334284822,3.6455602078213927,8.751654761411594,339.8819395240683,48.51863481415576,4.9848039900618035,68.98572136659693,0.3911120984785703,2.587190799183049,27.01506423914396,22.014995435514663
5.865129348100831,7.487223064086383,2.313365525398068,12.30251751492646,7.062335771512119,402.3926692742718,4.761816718142208,1.2176171614653475,67.28563519026687,0.5812687168325716,7.203431865016359,57.64065997928471,59.285344325867115
0.20107546187493552,5.611209274297748,0.9985196409951619,12.952186521011253,9.369593329470119,358.9565191045222,19.446411390135466,8.434809551176217,88.00143869505112,0.08702246486120568,9.706083232379623,0.58924451810346,63.49603823357314
8.289400292173632,8.365471806191977,1.8404195111014554,10.490715905863576,4.622667656054855,72.20463129274424,22.906050554377476,9.429092831779586,46.133886521391574,1.055854620000958,2.81107454192382,82.22799198266667,10.73481369002841
0.046954761925470656,2.7805023830122213,2.7073312780447663,0.12091228403865806,7.132562319172447,320.25199788829775,38.74829141486218,8.328224205824426,56.58176709219338,0.5751665381156161,5.2781484824382225,89.38795288984574,24.150958830682146
6.778165367962301,5.469500618445636,3.1645855613828977,8.804957948253822,0.040872947231479495,61.74338606609292,82.64166097250599,5.646904031604869,87.40743813733107,1.1993877012933962,7.1724136979979445,78.90030030504374,73.20763981148214
2.7000797319216483,2.9361681980341015,2.3832188877140914,3.2495661517283896,5.685810818928002,231.12363920102268,39.92102720217571,8.397460495181505,28.45242442381689,1.01839583147484,7.219218571947249,91.71086190543608,28.025746837237442
7.351940221225949,9.682043910905087,4.856964108677039,3.7405852275955187,7.236890661029202,327.41626155324116,74.14286095348002,3.7688365480133443,74.43384374202712,0.8510969287562502,6.532308596991819,43.72641539541869,68.22013474835063
9.621885451174382,2.2619630084200635,0.2311320023542801,2.5732553686577306,3.8301188249873244,185.93502359381336,52.858988661878094,4.996759962598593,24.331510762444296,0.4349331106012928,2.6481127809835647,32.39893478896141,52.28929075484577
2.48753143519958,0.15738239670462506,3.291039565134492,8.013759998392278,8.67918274172993,258.62291820568794,66.36492047133422,0.8130241162434704,7.189115379287292,1.0641151186538094,5.559532867808617,1.7729796236833018,84.7150701121895
5.761573344178369,3.258548420037962,4.547789508939129,6.2540611833489645,4.850678073045951,473.477275192482,19.722377566761683,3.2415520333291994,45.03939908833281,1.507507201609819,7.146590459966934,18.25139540232129,62.016518219887
5.920419312718391,5.025093969698046,1.1828210555661252,2.709897531172073,2.825513558389674,155.19482395809297,3.8811808464215947,9.156513062006972,1.8593363243784022,1.4588319385482547,4.995697954755547,59.618355423186905,55.66541522205487
5.722519057908734,0.28362934230075076,1.0685359403456884,13.05697303428165,5.494450258696625,87.50495198407343,24.66704612419851,8.534523716298063,73.56737467901512,1.7311602302798246,9.077714195408186,80.87818543115634,29.5986226935921
2.230816326406183,5.592483000339073,3.8111640374129108,3.3491241464720387,9.055157676783569,453.78255790849676,10.123266475943327,5.94156501367661,24.795402616131945,0.178948154285284,7.497654618337213,72.54179809328217,20.20733967586571
9.52749011516985,8.742827749512301,2.43186897052618,10.902344649099707,6.8244886557417415,241.6268522596136,70.26681875838543,9.05365547798355,89.84915593472238,0.7579500012226825,9.30890405932048,26.94073679969512,9.236132728419088
4.471253786176273,7.047321944166701,4.96088753348941,0.3456726035508102,9.500793502054751,248.17829956675763,56.92255212116643,4.269277152058572,2.488777917197016,1.7399324819897823,5.6598832799685965,23.731970815486957,79.71059826139458
8.464086724711278,6.229683229783043,2.945618102458561,2.568721519055397,4.476192759008251,476.78129661811823,79.36884473973376,9.376107172016239,38.72897209401878,0.937655928782879,0.7445605611381656,19.180954704085273,37.08249647243728
6.994792753175043,9.559617507082512,4.617209667439964,11.464124945183379,6.584794920331213,133.90383310916053,40.259639351424106,9.458708006923029,41.18977902658787,0.17955562180148088,8.862375637272562,48.92168136294253,42.59986469852707
2.9743695085513364,9.582793338421059,0.06105259831710952,7.509971785411869,6.28393620599618,398.23883824626034,26.049216540252484,5.699678314641291,98.93339005811667,0.6153135514866377,8.64706084970004,92.48798262312097,93.17942828694305
8.137978197024772,8.242664697032286,0.7726981023785257,9.045505472502876,2.391231753391241,280.0779684290545,86.10408554849603,0.502031863250687,39.667770647280484,0.6166374904768106,2.071252908671928,23.037836187069594,20.526396905306278
3.9650574084698462,6.07741847385851,3.4220952237579483,6.004577479219279,7.445755010829299,345.0088818002019,56.553052484843825,8.846619378615642,68.88393994998874,0.8171158871657691,2.2799450608437932,26.469607453485345,63.47931115737515
8.811031971111616,4.877645594977067,2.08233184948723,6.098849815667428,0.6799168351793861,235.32180900510212,47.28987971694043,9.11388328659471,1.3802487129565,1.2810602818519872,5.532955973402302,1.7761991462166615,36.943200439222664
5.812728726358587,0.1331611324646731,4.1798228471449015,1.7556561931785426,5.751241786425939,191.9294177930873,89.13437490583553,9.430536033750412,53.866700491706,0.24018682329442043,0.5203167729561697,32.769415118126666,0.36895542970897255
8.817353618548529,6.062619062265414,2.1444904627825907,2.3938970435572084,1.7801495837254,72.03009515439473,34.78125633763645,4.720196754114184,41.601676551754295,1.0356270124154017,1.1857330522942777,96.40583119989697,68.46233925315592
6.925315900777659,9.890880753568537,3.564983481774928,12.865959076406673,1.8834355939471392,493.75010058667044,40.8902201139031,2.912931767205521,24.765568722976038,0.20918895261184356,3.439371128174309,33.253782216257314,6.094427302199712
7.252542798196405,8.18101050024029,2.830800085167291,6.406849432677991,9.798315439620893,363.6005486952982,25.74445783783976,0.8751297476666065,49.302563258921104,0.37609505550011724,5.275203284043888,5.2556190425208875,67.04874582659131
5.013243819267022,3.4060464388435197,0.5995178366431142,6.614371246347242,3.845206691134102,227.5347460993711,13.27075194852194,8.793348236982826,88.60646887466245,0.7104026721337737,9.475573126468692,43.16601234555604,45.67783416781162
9.56083634723224,1.5204702504442202,3.5897560335351617,9.328630820540553,5.196114364805827,246.4588677174472,57.0896078395051,7.230202753945644,87.59414928180455,1.113874822794886,5.9895224889661005,85.33340135546933,62.16268931697721
6.439901992296374,7.840586144671541,3.5318590067384905,0.19777737056462175,6.651137863268513,0.1269213560118887,92.1342132035472,8.018056176960744,67.04436075400154,1.0065746462651248,0.889405541178051,6.449697203718618,63.47764982067735
4.238550485581797,7.439378206317415,0.5785907560660736,7.457718147564337,4.982909198633231,14.803753328280544,64.8802308925227,7.69066333854531,35.266536874164046,0.9201141155856309,5.95958373889675,50.95159791917828,63.86548739136671
6.063932141279244,9.67046791979323,2.809557289038645,12.394697726473446,7.258764390716982,403.78832173675704,66.38604235179918,8.173654600125836,77.4466650946721,0.8584201280965893,6.010351355728448,90.95019495216542,50.798573620332434
0.19193198309333526,8.748423619393389,1.6782500877435917,5.842263002114087,0.26030224674931657,23.084847726223213,85.84238601306762,1.1098966587297632,77.36108155150374,0.6859759903879667,8.987206257145884,25.051231661033302,87.51696854152702
3.0157481667454933,5.556626252724074,2.2942489102288777,5.7764515838315,6.767015465698057,385.8563049337523,70.01210491473235,3.382780848820647,89.08308168772801,0.12152283874934677,2.5720410937472638,32.69528510420086,88.81180342978911
